vertex_id,asin,parent_asin
3299,,b07ysbr433
3300,,b0bzlscp5r
3301,,b08x1rkbrp
3302,,b001a3e6ga
3303,,b0bp4v9hd4
3304,,b093g2hrhq
3305,,b07r8968zp
3306,,b000oy1xoo
3307,,b001to0a10
3308,,b0041xzzny
3309,,b0c73x8ydp
3310,,b083xs3kgf
3311,,b07jw9wjz8
3312,,b01gchp0q8
3313,,b003udekdm
3314,,b07wf28g4g
3315,,b095q76pvx
3316,,b0b26ns325
3317,,b07wlsqpm5
3318,,b0748zg9ks
3319,,b01cpi5nq0
3320,,b008flmthi
3321,,b00t5515n2
3322,,b0bgqvlpxf
3323,,b0bzk2zg7c
3324,,b0c34jdkyd
3325,,b07y4sgwbd
3326,,b07f8j4nh3
3327,,b082qvsrk9
3328,,b0861ww8y3
3329,,b08gn3g4nl
3330,,b0bjr9771n
3331,,b07txrwbq2
3332,,b00cxdoqwa
3333,,b0bqjsc4l1
3334,,b000fctohs
3335,,b01m5d5pdk
3336,,b07x3mcj65
3337,,b0bp5mkhz4
3338,,b01kopfxfw
3339,,b08hh2f7yt
3340,,b094cdcwds
3341,,b0cd1w41zs
3342,,b00qm8jm9e
3343,,b0brgqr4m9
3344,,b0c3t8dg9x
3345,,b0c176g6gp
3346,,b088jpt914
3347,,b0799clgd8
3348,,b0bmpypzkm
3349,,b0821j88yr
3350,,b07jr9tndy
3351,,b076mm3pdg
3352,,b082x1glvk
3353,,b078yp79y2
3354,,b09kmvpggr
3355,,b07yrzyj4d
3356,,b00079tdv6
3357,,b00okmkxss
3358,,b088vyvjr4
3359,,b08pbz3y8j
3360,,b08t24vmv3
3361,,b09mv7nbc9
3362,,b09szgmjc4
3363,,b09z942r5c
3364,,b0153neai6
3365,,b082ml247t
3366,,b0bn2l5yl4
3367,,b07rp43y71
3368,,b09zx6w82p
3369,,b08hq12xqv
3370,,b01m9csq2n
3371,,b0btxzxwyj
3372,,b000mvn1m6
3373,,b08xqjqwk9
3374,,b083d3znv9
3375,,b07bzgmq8z
3376,,b07z1c3847
3377,,b08k96p9rt
3378,,b002mpqh7g
3379,,b00qmxo6li
3380,,b007pxycs6
3381,,b002tsk5g0
3382,,b09j51ctjp
3383,,b09gv3bsbd
3384,,b0bt3lnvzj
3385,,b000tepm78
3386,,b000p69n7a
3387,,b0b4k37ydf
3388,,b0779g5j42
3389,,b00finnn1c
3390,,b002c6gpuy
3391,,b07pnn2433
3392,,b096rpkbn3
3393,,b0167vn7by
3394,,b002srjiqu
3395,,b00im9fzgu
3396,,b0bprcgfdw
3397,,b07yt2thzf
3398,,b012d33bd4
3399,,b00164v4yu
3400,,b0b5v27wbl
3401,,b0b2pzfhwz
3402,,b07r7mjqzt
3403,,b087bftml5
3404,,b00ugqtiro
3405,,b07fflr2sl
3406,,b07vqzfvz2
3407,,b09km1tzkl
3408,,b07vd9swm7
3409,,b07c8lm1ns
3410,,b00yq80ee4
3411,,b0b151dy3w
3412,,b083hjg8rm
3413,,b08c2hfctg
3414,,b093zszmhk
3415,,b01j1flnau
3416,,b0c2w834gx
3417,,b08fpnngdq
3418,,b08p25lmfp
3419,,b075m5bdcf
3420,,b0092gk3ri
3421,,b00kuw3r2g
3422,,b0b23zp1kw
3423,,b0b3mntpxj
3424,,b01n5rjb6q
3425,,b01g9b2jr0
3426,,b0bw43n6hc
3427,,b07vl6bdl3
3428,,b0bbgjdy88
3429,,b08hg8ffwr
3430,,b00006ibb3
3431,,b09cknvq4s
3432,,b07f7wy6cn
3433,,b0c78t5wh3
3434,,b09zjw5xby
3435,,b0018vl3jw
3436,,b07mwtdk4b
3437,,b079w65t2k
3438,,b07x7vj3sj
3439,,b00a7d3r3c
3440,,b098wxbtjr
3441,,b0b76hd2qc
3442,,b08239q11r
3443,,b006mij5sm
3444,,b0792p4xnx
3445,,b0bsgj8f6v
3446,,b00dmh93di
3447,,b09x7j5cys
3448,,b07vng9jgy
3449,,b07nhcb6tw
3450,,b097tj6rk8
3451,,b0bf7wr2xq
3452,,b07rl4c2tl
3453,,b097jlhfnw
3454,,b0bwq5qpyb
3455,,b09vzh9wzh
3456,,b09gjgwsw3
3457,,b084zd58s1
3458,,b007wq9zii
3459,,b009t5y9ke
3460,,b095h6f9z7
3461,,b00oeyjfao
3462,,b09gfhxbhn
3463,,b08r61wrcr
3464,,b001f79lkw
3465,,b0761416s9
3466,,b0c6kfvvt3
3467,,b0bkr22w76
3468,,b0c3r71ppl
3469,,b07bn5xbyt
3470,,b00jwyrfty
3471,,b07r968q1q
3472,,b0732zgjtd
3473,,b0b3trdfzt
3474,,b074yyg5g6
3475,,b09ptx6377
3476,,b01efoafwe
3477,,b088j2dbgc
3478,,b07cv44j46
3479,,b07s29jzxg
3480,,b001pumk98
3481,,b00waase2o
3482,,b08yd5rmlb
3483,,b07nc6tnvg
3484,,b07cyrgtvx
3485,,b08r2nln6t
3486,,b07p5mmt19
3487,,b09mfw3n1k
3488,,b09c3txqlb
3489,,b00004ocnl
3490,,b09w1ztfj2
3491,,b01jdy5rgu
3492,,b01254a95y
3493,,b0982fr61y
3494,,b07d8fmnkw
3495,,b0bc1fm13m
3496,,b003wragqg
3497,,b0brxprv7b
3498,,b00004yk67
3499,,b0btyv716x
3500,,b0bx6yg5t4
3501,,b0brj6jhwl
3502,,b07tblkrz9
3503,,b0bf4xkbv3
3504,,b003nt83mm
3505,,b013hwxqp8
3506,,b07l2vgx2x
3507,,b08x4bgkcp
3508,,b076pqhfz6
3509,,b06xf2whqf
3510,,b08s7lmhmy
3511,,b07y1pb6r8
3512,,b0857cd36c
3513,,b088thhk6m
3514,,b08lsbjtdy
3515,,b07hr9xxfn
3516,,b0c5xjkb39
3517,,b00415ri7i
3518,,b08xqmsy3t
3519,,b093bq3g13
3520,,b001eqolqs
3521,,b004n3c4m2
3522,,b08fc17fh3
3523,,b0c789w3gp
3524,,b013t75ehy
3525,,b09yn8j7g3
3526,,b0bty28jfy
3527,,b0794vxb2q
3528,,b001f51a0s
3529,,b0bptnpx76
3530,,b0b9x2c6vq
3531,,b09yv6dm8w
3532,,b01j1i5ock
3533,,b09sxyrhgg
3534,,b00gswgcdi
3535,,b07zqf7hsr
3536,,b0c5f7r7zp
3537,,b07wcqbcwc
3538,,b0c2q7s1tz
3539,,b08wx6jdr9
3540,,b00fy7vas0
3541,,b01lnjk3s0
3542,,b00rghj3dk
3543,,b09912wpfp
3544,,b0b4nkll2s
3545,,b004ifts9c
3546,,b0854jrxzn
3547,,b00tw0n6ua
3548,,b07nq6ss5b
3549,,b0c1gcj341
3550,,b0bs5hg7xq
3551,,b003vkx32s
3552,,b07zttb6yb
3553,,b09v3w3pms
3554,,b09rfvdt2z
3555,,b006khutvc
3556,,b07mfxkcb1
3557,,b01fe8iu3q
3558,,b0771rghk3
3559,,b08lpp1ht8
3560,,b07prpxwn8
3561,,b08h5pk4pl
3562,,b013i5b38g
3563,,b0bvfknkhp
3564,,b07hcz7g8g
3565,,b08k8g3yl2
3566,,b00imy3xqe
3567,,b0bzwrhy85
3568,,b07clx53n2
3569,,b07kfzlrdk
3570,,b00je3l5w6
3571,,b07jh5nysy
3572,,b018gj4wx2
3573,,b0bj873wwh
3574,,b09flqjcj4
3575,,b000k6lhc4
3576,,b09vrj3sfx
3577,,b0bn5j79s6
3578,,b01gg187s8
3579,,b09kpw6996
3580,,b0849q6kpd
3581,,b07dvsddvl
3582,,b019dwk190
3583,,b00006iuup
3584,,b07b62282c
3585,,b0bnn4q7k8
3586,,b0171yp2h8
3587,,b002qe1d6i
3588,,b0bvdkdycw
3589,,b08x1v15lw
3590,,b0by32hgct
3591,,b07ylsrckk
3592,,b07pxmpczn
3593,,b07833nm4j
3594,,b08fc5nptq
3595,,b00bly433e
3596,,b07x4jmk2k
3597,,b07j9tkhj5
3598,,b0b594lkv8
3599,,b07mqvqj3l
3600,,b001i01evu
3601,,b005bta0fa
3602,,b07nf6sx11
3603,,b0c4v3k4nx
3604,,b0bb32rct7
3605,,b07xqmmlvy
3606,,b09ms5l7r9
3607,,b0c68kxpvq
3608,,b0b4hf44dm
3609,,b07nbvvnsv
3610,,b08rrv88rq
3611,,b07q1jrt7x
3612,,b0bcwkcyg9
3613,,b0c4hjf5g8
3614,,b07bz1b8sn
3615,,b08ms9l7ty
3616,,b0bxnn7z99
3617,,b07svtl48y
3618,,b0127cmuzg
3619,,b00ls7vobi
3620,,b00ktb47r2
3621,,b08fgsf55d
3622,,b01gr8em8e
3623,,b003l2qaje
3624,,b0c5r2kwzg
3625,,b09qq1bhzn
3626,,b07jh49n97
3627,,b08qmf6vrr
3628,,b000etxv94
3629,,b0bb82g6c3
3630,,b07vc9vf47
3631,,b0by829swv
3632,,b0c53mflfh
3633,,b0bcjyqvz1
3634,,b000xb5uhe
3635,,b000ewfgus
3636,,b000y0ayfc
3637,,b07x5ms4js
3638,,b014lmor10
3639,,b08hhcwrnn
3640,,b01bld57ca
3641,,b0c41rk34j
3642,,b08pf3wx2m
3643,,b09ygv23xm
3644,,b00092cjfs
3645,,b084qzypxh
3646,,b08f2slctb
3647,,b0b61cw6tm
3648,,b07yyxytdd
3649,,b00t815g5g
3650,,b019zz1t1y
3651,,b08f4zf8qm
3652,,b00av54fic
3653,,b0963jy8wb
3654,,b083p2m334
3655,,b09bnw37s3
3656,,b0bxzzpyj7
3657,,b0925pdj48
3658,,b07l1h9y2s
3659,,b08zc2wc7l
3660,,b07cjkrts1
3661,,b09bkh2pm6
3662,,b09t2xv12b
3663,,b0bffj6xlh
3664,,b08dkmt9j7
3665,,b09vrygqkr
3666,,b09n71lb25
3667,,b09lvjczkf
3668,,b08d73334r
3669,,b09tgsysdt
3670,,b009glr156
3671,,b095xg2xqm
3672,,b07bmjjqmk
3673,,b0bv6s93jr
3674,,b07x1qt53w
3675,,b07xq3xbtd
3676,,b0c37cxs1x
3677,,b0995j2zz2
3678,,b07kj62pby
3679,,b00xn4uiha
3680,,b08l44n2dz
3681,,b0b1qkw9fl
3682,,b0b46sfpw8
3683,,b00mvx3pmo
3684,,b0cd85121z
3685,,b09drqvw6m
3686,,b07fnjqmhj
3687,,b00ezmmusy
3688,,b071yh6rc3
3689,,b081v8sw8m
3690,,b00ce31juq
3691,,b0bxhm9w5q
3692,,b0c3rkn5jt
3693,,b0974ty14k
3694,,b000t3qmh8
3695,,b089cy5s1h
3696,,b08fzzy83j
3697,,b07cmfmwfy
3698,,b07jhj2yfq
3699,,b075bn71d7
3700,,b0cdwvt1s3
3701,,b0002kwbj6
3702,,b000i1uu56
3703,,b071g12lp1
3704,,b08j3pblxy
3705,,b0b9l1jwk5
3706,,b07tcfsy7l
3707,,b009lgco4o
3708,,b09bqvw93d
3709,,b00fis9ue6
3710,,b007veq5i4
3711,,b01m7nw8vv
3712,,b07d94jzwb
3713,,b017mrifka
3714,,b0btncxq49
3715,,b0006lklts
3716,,b07nrj3r17
3717,,b06xfw8p1l
3718,,b00n3cqk7e
3719,,b0c4bf1dmj
3720,,b08p259m9y
3721,,b098jwwhcp
3722,,b00jj71lw6
3723,,b0bwmsz1pg
3724,,b076y3q7ps
3725,,b00xd5m49y
3726,,b0030xnm1s
3727,,b0bmp4lxhw
3728,,b074jpzwyr
3729,,b0722c4rj8
3730,,b007yz8k2o
3731,,b07l34w2k2
3732,,b0br8dbvs9
3733,,b003vn7vdw
3734,,b01lbnu4eq
3735,,b0c4dx1rl8
3736,,b09zdv7r6k
3737,,b071ftld4w
3738,,b09stpn3ch
3739,,b09x2gtwmb
3740,,b08gfwp25b
3741,,b0009wdips
3742,,b0brqbcl25
3743,,b08j3s4jnd
3744,,b09xtbs8n4
3745,,b0bzvc4wzl
3746,,b094xdpzm4
3747,,b0107zgtu2
3748,,b000lqb20k
3749,,b00co9bgye
3750,,b07thvsrhl
3751,,b003g2zw2a
3752,,b07fmkzjf7
3753,,b07spjhcrz
3754,,b07bk2c7vn
3755,,b08bx8s7s3
3756,,b00jikvqcy
3757,,b08h5dch5p
3758,,b0026k72yy
3759,,b08mc15dvw
3760,,b07l35f1bq
3761,,b0b524xg4p
3762,,b00hv4mq28
3763,,b06xxb8bty
3764,,b0b76gdwqn
3765,,b001chiwws
3766,,b007b725to
3767,,b09j915m48
3768,,b08v5btcvs
3769,,b08xxwlmjz
3770,,b0b2sfdrtc
3771,,b01l8qnfwo
3772,,b00whpl3km
3773,,b07xchgvg9
3774,,b00g7h780u
3775,,b003eao4og
3776,,b01d2dqgr2
3777,,b074n36qf2
3778,,b01ahghkk4
3779,,b01avfewne
3780,,b09hzx6ng4
3781,,b074pv8wgc
3782,,b0btl5rwck
3783,,b08pxq2f6w
3784,,b0040n795m
3785,,b01e4il4ty
3786,,b07tsvp3zq
3787,,b07x8qr9tz
3788,,b083pxqfjl
3789,,b0bpbv2txq
3790,,b07yx6znhq
3791,,b0bbzjn96l
3792,,b00b1gm2c6
3793,,b0bx65pbv4
3794,,b088mgss95
3795,,b07yzbsvx3
3796,,b018fznfps
3797,,b07qkcjdps
3798,,b07l1853rr
3799,,b086yq2p75
3800,,b076v69f76
3801,,b0994p77z9
3802,,b0b3wzhbf8
3803,,b09p628b6m
3804,,b00113oyk2
3805,,b0b2qljgdj
3806,,b01mxrq5ay
3807,,b07wcf34p4
3808,,b09my413md
3809,,b000062uh4
3810,,b01be77ql8
3811,,b0986ys36p
3812,,b00wq6kxas
3813,,b007cqy20y
3814,,b002v0cbww
3815,,b089g5pnry
3816,,b09py7b7p9
3817,,b0by815531
3818,,b0915ybbkc
3819,,b086x9skkw
3820,,b08ttjw44y
3821,,b001m26qvm
3822,,b09x1kpg3f
3823,,b09xqlqrx1
3824,,b01ffpj6nq
3825,,b09qxw1t37
3826,,b09lrrnhg4
3827,,b08d73nshj
3828,,b0bptdvkqj
3829,,b081c3rc8l
3830,,b076q95yxk
3831,,b079ycc9ww
3832,,b075qxnyhb
3833,,b01n94y9st
3834,,b0c21x8vnw
3835,,b07mzd2xbb
3836,,b09kdl3lys
3837,,b00eppz9u2
3838,,b08v6gqlq2
3839,,b0822tyvbq
3840,,b0bpt9yl5f
3841,,b0075fus4q
3842,,b00mdwq6lu
3843,,b079j25zgk
3844,,b07tb65z1d
3845,,b07yxxbbw2
3846,,b0brytyfkp
3847,,b08ttlhdjr
3848,,b08g4xm2rq
3849,,b00doztkh2
3850,,b08gc1gd6q
3851,,b087z9swx7
3852,,b0b5ypqyyg
3853,,b0001bjduq
3854,,b09glkz7x3
3855,,b082tvq47z
3856,,b01nbmhxvg
3857,,b07bywbmbl
3858,,b07v6h65dn
3859,,b00vq8d4t4
3860,,b005bfz66c
3861,,b079x5xwxp
3862,,b00r59wv6a
3863,,b07rqmzxbd
3864,,b07z5qpm6d
3865,,b019s75de8
3866,,b0brkbbzmh
3867,,b01icuo8wa
3868,,b09b6zz67r
3869,,b09c1l2pb8
3870,,b089wymrs4
3871,,b00qjgol2m
3872,,b01251hce8
3873,,b072kzqt1m
3874,,b07tdcvgj5
3875,,b01m2xiail
3876,,b0bq6k4d8m
3877,,b08fc2dzm1
3878,,b01chqzqbc
3879,,b01mzz87g1
3880,,b093ccd8dd
3881,,b0000cfpt2
3882,,b0c15w752p
3883,,b07v9q8xj9
3884,,b00chsjk90
3885,,b007e8kccm
3886,,b07gxf1nn5
3887,,b09kmrr8cm
3888,,b004czg7zq
3889,,b07hkljzf6
3890,,b01n2qnlqc
3891,,b0bfvjnpvc
3892,,b09hsskxpk
3893,,b071s24784
3894,,b0bnchmrh2
3895,,b07qnwtjpn
3896,,b079zngzgp
3897,,b0c5ccck32
3898,,b00i9iml3o
3899,,b0c77qstpp
3900,,b0bny9j9w9
3901,,b0bdct6qfg
3902,,b0bxdk1bk8
3903,,b07tsj6143
3904,,b0c5mgcdt4
3905,,b0b8d1kmvd
3906,,b0834zx2sv
3907,,b0bgmjldpy
3908,,b00hsi1rdg
3909,,b07skxwfdm
3910,,b01dtzwkhi
3911,,b0c4cds17z
3912,,b00h7p1hc6
3913,,b00lpv2hwc
3914,,b0b6fs3h69
3915,,b08q475lbt
3916,,b01fx02tx2
3917,,b08ndk1qfy
3918,,b0c61rb3y2
3919,,b08tzd2x11
3920,,b0c2pv1dlm
3921,,b003eap53u
3922,,b08dlvr4q3
3923,,b0bl1n38vp
3924,,b0728f12kd
3925,,b000fj45xo
3926,,b01co4z6p8
3927,,b07k16fw2r
3928,,b0b2djfjz4
3929,,b0c3jrb9nr
3930,,b0c3bbqc9x
3931,,b07x2jjx4j
3932,,b07jcfrnvm
3933,,b01jnvo8po
3934,,b00pg41wbq
3935,,b0031b4pzq
3936,,b07c8yxjpz
3937,,b017ndq9jc
3938,,b0bbc49nhj
3939,,b0036ej9hw
3940,,b001rcund4
3941,,b00j7lubpc
3942,,b077ftq7dh
3943,,b08kxqhskk
3944,,b008h53o30
3945,,b096z2nsyn
3946,,b072bx2326
3947,,b07rwnwppt
3948,,b00c9kuh5m
3949,,b078z9lwdw
3950,,b016v2j6le
3951,,b0b755csc4
3952,,b003m2yp6s
3953,,b00nb58otu
3954,,b008cksqho
3955,,b08n4hx79h
3956,,b07p2fj5v4
3957,,b0899ysbhs
3958,,b00q45vnhe
3959,,b07wtqm6zx
3960,,b08j7fjyk8
3961,,b004w6rgf0
3962,,b099snyq99
3963,,b08fv7js52
3964,,b09bpv7hy1
3965,,b09jk2kbh6
3966,,b00jr0ljig
3967,,b08nv7hjlm
3968,,b01mf4y545
3969,,b06xdcwkl4
3970,,b08dvkksdx
3971,,b00ijy7c6o
3972,,b07rzk357q
3973,,b082sksdy9
3974,,b01317bya8
3975,,b0c5y5j8t7
3976,,b0788gqzh6
3977,,b00008zckv
3978,,b081qjxpnc
3979,,b00gz4r7e2
3980,,b07q3yr8wl
3981,,b0c3msn2wk
3982,,b07h3nkys4
3983,,b01i5ychna
3984,,b00itpj1da
3985,,b000t95t4o
3986,,b08wjscl6c
3987,,b00gbg8mca
3988,,b072msjmb1
3989,,b087r9t81n
3990,,b0159jong8
3991,,b00g12wgo4
3992,,b099fhhww1
3993,,b09jp1lvzh
3994,,b0040qdybw
3995,,b0897l9y24
3996,,b07x31qqn4
3997,,b01e567axy
3998,,b07989ybch
3999,,b00kd9lfma
4000,,b08shj7j4w
4001,,b07s97sk1c
4002,,b0blsdvk4g
4003,,b07s74vd17
4004,,b01i5fxbgg
4005,,b0bcp8v7tm
4006,,b072k6sc7l
4007,,b018gehiw4
4008,,b0bzr7xgw7
4009,,b018hgtqwq
4010,,b0b882sb7r
4011,,b077v318d9
4012,,b07mvjnxl9
4013,,b002vwjz1a
4014,,b07vf39ybk
4015,,b08l3ws1x2
4016,,b01iobyceg
4017,,b093knxbcf
4018,,b0bklx47bx
4019,,b0bgnnt567
4020,,b01ki8yc0c
4021,,b00dudwf2k
4022,,b0bs23kfd5
4023,,b0921f3jtf
4024,,b00lmn0opu
4025,,b081pnqvjt
4026,,b07ldx2b82
4027,,b0854bdv7m
4028,,b00gwdnw9u
4029,,b0074hyuj4
4030,,b0039mhhcu
4031,,b000bu7u5m
4032,,b0bbmm2fvh
4033,,b000ejziae
4034,,b09zkd3prm
4035,,b01fq24hqy
4036,,b09311nxvz
4037,,b07mv6m12h
4038,,b0bg6cjrck
4039,,b0756y796n
4040,,b09jn3r3tz
4041,,b01253cduy
4042,,b09832wr24
4043,,b002fl3m34
4044,,b089fpp4gz
4045,,b09bjr9z7t
4046,,b07rg7vyn8
4047,,b07jldtfsn
4048,,b000bqlrzu
4049,,b0bbc9lqfk
4050,,b091k3n3yw
4051,,b0bcxk24mr
4052,,b0c3vd1wv6
4053,,b0046ec1ai
4054,,b08ttxqkwb
4055,,b07p87yhj3
4056,,b000ondj8s
4057,,b00ezcxva0
4058,,b09t2f4mz8
4059,,b07843s2jn
4060,,b07znmx397
4061,,b01bzpsvsq
4062,,b0c6lswjpk
4063,,b0b21cqbc4
4064,,b0bkt559kv
4065,,b001pzf8om
4066,,b00416wam0
4067,,b09bzxnv52
4068,,b09wjvqngn
4069,,b0009py6is
4070,,b079s49sc7
4071,,b086vn6152
4072,,b07qc4nqhp
4073,,b0b58r9z62
4074,,b00005ix9n
4075,,b07ckbfxw4
4076,,b01mshs8q6
4077,,b07q5s6lvn
4078,,b0c2pj9szm
4079,,b0879p1x5f
4080,,b073xjnhsg
4081,,b08xn3gr5m
4082,,b06w2gjtn8
4083,,b07c3h1lkq
4084,,b00tu8cais
4085,,b081dcspc9
4086,,b00i9k6td0
4087,,b085nmhpck
4088,,b002fwol1a
4089,,b081vshnc7
4090,,b07rg2sqtq
4091,,b0b21c8y11
4092,,b0085yhagk
4093,,b003tsvhu2
4094,,b07666fzd1
4095,,b016crc656
4096,,b002psjl7i
4097,,b096wr8kj5
4098,,b07hjr368c
4099,,b00lajez6a
4100,,b07kpn33yd
4101,,b01gpevv6q
4102,,b0815vwzst
4103,,b002qhk78a
4104,,b09292py5y
4105,,b0c819sf5l
4106,,b01lxoqkw1
4107,,b0bgyrqh8s
4108,,b07c3vtxj4
4109,,b07486tf1g
4110,,b0c523sj9l
4111,,b002bfkr4q
4112,,b06y2n6wr1
4113,,b092w6z3ng
4114,,b00knrjk9m
4115,,b0bn2hwh1k
4116,,b08np345qz
4117,,b098txmdqh
4118,,b00ff0cs6y
4119,,b09wjl8st4
4120,,b09x198yr1
4121,,b005etdkea
4122,,b075qb3xjh
4123,,b084jgqbg6
4124,,b00k65nnik
4125,,b002tgwla0
4126,,b0bm9x6lsq
4127,,b07dpvsjm5
4128,,b00nao3anm
4129,,b09mz6rf6n
4130,,b08bt42tvy
4131,,b01fij86f8
4132,,b003e36wck
4133,,b0bplvkjgs
4134,,b002t06k4y
4135,,b00fw6yu1m
4136,,b0c94y2qvc
4137,,b0c7ypcm1v
4138,,b0c2z5ddj8
4139,,b0b2qqppkj
4140,,b079285mqb
4141,,b077twkjnf
4142,,b08brjxxdq
4143,,b01cqf1tfq
4144,,b09zblzw64
4145,,b008yq4ugc
4146,,b079yyzw76
4147,,b091jjld3f
4148,,b01k3oeooa
4149,,b00h7wbdwi
4150,,b07dnjt5wl
4151,,b0777181nz
4152,,b084cxqrh7
4153,,b00dw7zjja
4154,,b07vn9wv38
4155,,b06xkrsktp
4156,,b07qp7z1wz
4157,,b0bnmvgwt1
4158,,b07py2tnk4
4159,,b000qrcfb4
4160,,b00xrcxs8e
4161,,b0999gnmjt
4162,,b07sj24396
4163,,b083jdkyhn
4164,,b09yrcn8tm
4165,,b0bnx4qvz5
4166,,b07m7l92jw
4167,,b09svyrydm
4168,,b08d9t279h
4169,,b07kk3c6hl
4170,,b01k4hp440
4171,,b095f485cm
4172,,b0bhps14yr
4173,,b009g8j67a
4174,,b0771vx3jf
4175,,b0c4k3mrwv
4176,,b0bkcct6r2
4177,,b0b41z7b6h
4178,,b08lgrkydh
4179,,b07t1nhf33
4180,,b0bq8yc695
4181,,b005esacu6
4182,,b09xdyyjc2
4183,,b09jzy574n
4184,,b0c9qy7vvz
4185,,b076v829ck
4186,,b094fzr6q5
4187,,b09rnb5ppd
4188,,b0bjfc6bf3
4189,,b06xj1pqnl
4190,,b09x35jbnb
4191,,b07n183gjd
4192,,b079b3y1zd
4193,,b07qw4q71n
4194,,b07bj56bp4
4195,,b00nh0por4
4196,,b08f4wm3ps
4197,,b09wj9kppt
4198,,b0b221j4rp
4199,,b00tarj0tq
4200,,b01naq5z4c
4201,,b07dvkxv3n
4202,,b0b3hn3cw3
4203,,b081b4kmjl
4204,,b0c27sg7sz
4205,,b0b9wsw8cv
4206,,b089y1qltg
4207,,b07dqt779l
4208,,b0c3mq2q64
4209,,b0877rhtyj
4210,,b08lbfgp3g
4211,,b0817c2cht
4212,,b07ghz5gdd
4213,,b00k5zrub2
4214,,b00e5wwnt0
4215,,b01jv6kfoy
4216,,b0764c1377
4217,,b07m6114ym
4218,,b00wa8fgrw
4219,,b07c1cg5vt
4220,,b00l4drfci
4221,,b07wsvpny9
4222,,b0cbsf4g7l
4223,,b0009szzqw
4224,,b092h3wd4r
4225,,b072fgb1zk
4226,,b086x3pw5h
4227,,b09kvv2pbb
4228,,b07cv42dnb
4229,,b000hhj2i2
4230,,b0176eb3nu
4231,,b01l19vebw
4232,,b01254t7ji
4233,,b07x9vlvrt
4234,,b08xn5186v
4235,,b09mhpbzx1
4236,,b083jdbqn3
4237,,b09h5zcn28
4238,,b07c2wpngz
4239,,b00lpv2nz8
4240,,b07cnkzhp8
4241,,b07r7fwgm7
4242,,b07pvcnjd7
4243,,b09tyvbqlg
4244,,b07gwf2h5f
4245,,b0bkbdcym7
4246,,b00bpqnzqe
4247,,b0b5lvgz8l
4248,,b01mpwsw8e
4249,,b01hslqf9i
4250,,b002czq7ki
4251,,b09nbxky15
4252,,b07vgjm4d4
4253,,b0c11gr36y
4254,,b0bc95nlgd
4255,,b0bjbgpxr3
4256,,b00nizzhgq
4257,,b003lvz3u2
4258,,b01lyvikxc
4259,,b0b3x8nv1l
4260,,b09m963nvk
4261,,b0brzzt17l
4262,,b07cv35ppz
4263,,b01c3rjhdi
4264,,b0bc4421gz
4265,,b00844g2my
4266,,b07bksj3tk
4267,,b0b72wwlg5
4268,,b09zjclfj9
4269,,b005ci25ee
4270,,b07hqwl272
4271,,b00jr5ajgy
4272,,b0bdrd7498
4273,,b084cv9gdh
4274,,b09mmg82mm
4275,,b08nzsrc6w
4276,,b000f7fm9w
4277,,b01kqvckgo
4278,,b00bbr496c
4279,,b00nufg2mm
4280,,b09b3rw5jt
4281,,b013g65h8y
4282,,b08mnhr2zy
4283,,b099dzzjcw
4284,,b075bv6dxg
4285,,b0c4ftmxzs
4286,,b087zm1kz2
4287,,b00jwj19pk
4288,,b00v3i0a9o
4289,,b00eu7c2be
4290,,b00fyx7npi
4291,,b07h29btt5
4292,,b0bvzg2rvd
4293,,b08j861slk
4294,,b07cr1q25n
4295,,b09v6zbmh7
4296,,b0bjl8xwlw
4297,,b00gn7f0wc
4298,,b0bgsgnqpj
4299,,b07fqp36ht
4300,,b00ovx00wu
4301,,b01bvrb9tg
4302,,b092bq3gb4
4303,,b0892bynw5
4304,,b000iyyfiq
4305,,b00tsrt1x8
4306,,b0bc6p74pc
4307,,b0bw861kxj
4308,,b01253n8bw
4309,,b01e1l6p8y
4310,,b071j24pqn
4311,,b07tnhvhgm
4312,,b009ukm766
4313,,b07t1prgv5
4314,,b07p3zyyk5
4315,,b000b1v2au
4316,,b00188rob6
4317,,b07p6t264v
4318,,b002m782u4
4319,,b007zsfv8q
4320,,b0bv78775j
4321,,b082sm4jd5
4322,,b0c9qc4vzz
4323,,b01asxnfwi
4324,,b074jkp2h1
4325,,b011913ydi
4326,,b0c4ph9774
4327,,b0c3m2cgd5
4328,,b08gflrsk9
4329,,b09sb5n5zg
4330,,b000u67ei0
4331,,b071lbx611
4332,,b06zz3n4qj
4333,,b08ct55rh8
4334,,b01n4ee3sp
4335,,b09fs9dpwn
4336,,b08l7q6kdf
4337,,b0c5xrn9fx
4338,,b086hk3l6v
4339,,b07vd69cb1
4340,,b09nqb9v8y
4341,,b00mdy2uxq
4342,,b00ne4zu5o
4343,,b07vm9fmy4
4344,,b08dcx9ls6
4345,,b08m66g55d
4346,,b08brclqzw
4347,,b07dpm3fyr
4348,,b00xnsd6vq
4349,,b09w2b3sw7
4350,,b0bll7scb6
4351,,b001usltwe
4352,,b0776sm8hj
4353,,b09wcvq3jm
4354,,b06xs1qmdb
4355,,b07g7mzfnc
4356,,b004ferw30
4357,,b07n976fd7
4358,,b0c8xdhtdr
4359,,b00b84zzac
4360,,b081vq4tvm
4361,,b07rgp71qw
4362,,b07mhwrsjl
4363,,b081rv7vnj
4364,,b06xgb6kb9
4365,,b006jru10c
4366,,b01fqh0cou
4367,,b08lpdsgcq
